Brand/Title,Platform,Date ,Campaign,Optimization,Change(s),Optimization Score ,Results/Next step,Date Change(s) was made,Optimization made by,,,,,,,,
GDT,Social,05-09-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Retargeting_NL/IP Lists', we paused the creatives 'Image_Mar24 Image 4_Slashed Price_Control', 'Image_Dec23 Image 6_Control' due to high amount spent and zero conversion.

",,,05-09-2024,Saif,,,,,,,,
GDT,Social,05-10-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Retargeting_NL/IP Lists', we paused the creatives 'Image_Mar24 Image 7_Control' due to high cpa, 
• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creative 'Image_Mar24 Image 1_Slashed Price_Control' due to high amount spent and zero conversions


",,,05-10-2024,Saif,,,,,,,,
GDT,SEM,05-12-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• We made updates to headlines, whefre we removed loeperfromingn headlines and replaced it with other headlines. Also we paused low perfroming creatives.
• We reduced budget from $40 to $20 as the pacing was high",,,05-12-2024,Saif,,,,,,,,
GDT,Social,05-13-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen – Copy', we paused the creatives 'Image_Mar24 Image 11_Control
', Image_Mar24 Image 16_Control , Image_Mar24 Image 4_Slashed Price_Control either due to high cpa or high amount spent and no conversions.
• In adset 'PWX_GDT_Retargeting_NL/IP Lists', we paused the creatives 'Image_Mar24 Image 15_Control , Image_June23 Image 10_Control due to high cpa or amoun tspent



",,,05-13-2024,Saif,,,,,,,,
GDT,Social,05-14-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen – Copy', we paused the creative 'Image_Mar24 Image 8_Control due to high amount spent and zero conversions.
",,,05-14-2024,Saif,,,,Social(April 24),,SEM (April 24),,Bing(April 24)
GDT,Social,05-15-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen – Copy', we paused the creative 'Image_Mar24 Image 17_Control' , Image_Mar24 Image 2_Slashed Price_Control due to high cpa. We activated the creative 'Image_Mar24 Image 7_Control'

• In adset 'PWX_GDT_Retargeting_NL/IP Lists', we paused the creatives 'Image_June23 Image 10_Control , Image_Mar24 Image 5_Slashed Price_Control , Image_Mar24 Image 7_Control – Copy, due to high cpa 
• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creative 'Image_Sept23 Image 7_Control' due to high amount spent and zero conversion



",,,05-15-2024,Saif,,,,"Summary

Optimizations Insights:

""• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creatives 'Image_Dec23 Image 4_Control' due to high CPA and we duplicated the creative 'PWX_GDT_Control_Evergreen_Video_V2, as it perfromed well.
• We also activated the creative 'Image_Mar24 Image 6_Slashed Price_Control'
• In adset 'PWX_GDT_LAL_Subscriber_Evergreen', we activated the creative 'Image_Dec23 Image 7_Control – Copy'
• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen', we paused the creative 'Image_Dec23 Image 2_Control' due to high cpa, and activated the creatives 'Image_Mar24 Image 1_Slashed Price_Control, Image_Mar24 Image 2_Slashed Price_Control, as these were untested.


""• In adset 'PWX_GDT_LAL_Purchasers (US, 1% to 2%)_Evergreen', w epaused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high cpa
• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creative 'Image_Sept23 Image 7_Control' due to high cpa""


""• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen – Copy', we paused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high cpa and activated the creative 'Image - GDT Mar Refresh Control


""





















Agenda for the following month:
• We will persist in making optimizations based on performance trends to continually improve the campaign's effectiveness and efficiency.
• It is worth exploring the possibility of launching ad sets that have not been previously tested. This allows us to uncover new opportunities and potentially tap into untapped audiences.
• We will relaunch ads and ad sets that have shown strong performance in the past. By leveraging successful past campaigns, we can potentially replicate their success and achieve positive results.
• We will conduct research to identify new interest-based audiences. This will help us expand our targeting options and reach a broader audience who may be interested in our offerings.",,"Summary

Overall Insights:

Agenda for the following month:

• We will continue searching more relevant keywords and search terms which can be added to the campaign.
• We will keep a pace up with our regular daily checks at the various levels (Audience, Demographics, Keywords. etc)
• Monitor reguarly to keep sight on any the performance irregularity and check for any errors or ads disapproved",,"Summary

• We increased bids for Keyword 'Garden Gate from 0 to 5%
• We increased bid for age group 25-34 by 5%

Agenda for the following month:

• We will continue searching more relevant keywords and search terms which can be added to the campaign.
• We will keep a pace up with our regular daily checks at the various levels (Audience, Demographics, Keywords. etc)
• Monitor reguarly to keep sight on any the performance irregularity and check for any errors or ads disapproved"
GDT,Social,05-17-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_LAL_Subscriber_Evergreen', we paused the creative 
'Image_Sept23 Image 2_Control' due to high cpa.

• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creative 'Image_Mar24 Image 5_Slashed Price_Control' due to high amount spent and zero conversions

• In adset 'PWX_GDT_Retargeting_NL/IP Lists, we paused the creative 'Image_Mar24 Image 4_Slashed Price_Control - Copy' due to high cpa. We activated the creative 'Image_Mar24 Image 8_Control;


",,,05-17-2024,Saif,,,,,,,,
GDT,Social,05-20-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In the adset 'PWX_GDT_Retargeting_NL/IP Lists', we activated the creative 'Image_Mar24 Image 1_Slashed Price_Control' and paused the creative 'Image_Mar24 Image 8_Control
 due to high cpa

",,,05-20-2024,Saif,,,,,,,,
GDT,Social,06-14-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen_Jun24', we paused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high cpa
",,,06-14-2024,Saif,,,,,,,,
GDT,Social,06-17-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen_Jun24', we paused the creative 'Image_Jun24 Image 2_Control', 'Image_Jun24 Image 4_Control', due to high cpa
, and activated new creative 'Image_Sept23 Image 2_Control', and 'Image_Dec23 Image 5_Control' to test.
 In adset 'PWX_GDT_Retargeting_NL/IP Lists – Copy', we paused the creative 'Image - GDT Mar Refresh V3 - Control', due to high CPA. And activated new creativeImage_June23 Image 2_Control to test.",,,06-17-2024,Jayanth,,,,,,,,
GDT,Social,06-18-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_LAL_Subscriber_Evergreen_Jun24', we paused the creative 'Image_Jun24 Image 3_Control due to only amount spent and zero conversions
",,,06-18-2024,Saif,,,,,,,,
GDT,Social,06-27-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Retargeting_NL/IP Lists_Jun24', we duplicated the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high cpa and paused the older one.",,,06-27-2024,Saif,,,,,,,,
GDT,Social,07-02-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• We paused the adset 'PWX_GDT_Retargeting_NL/IP Lists_Jun24' due to poor perfromance and activated the adset 'PWX_GDT_LAL_Purchasers_Evergreen_Jun24' with the June creatives

",,,07-02-2024,Saif,,,,,,,,
GDT,Bing,07-08-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• In ad group 'Brand v2', we increased bid for keyword 'garden gate magazine' from 1.5 to 2 , 
garden gate mag from 1 to 2
• We decreased the bid for 'Unknown' age from -5 to +5%
• We increased bid for Male and Female to +5%
• We increased the bid for Computers from 0 to 5%",,,07-08-2024,Saif,,,,,,,,
GDT,SEM,07-09-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• We made updates to headlines, where we removed low perfromingn headlines and replaced it with other headlines.
• We are monitoring the new video launched",,,07-09-2024,Saif,,,,,,,,
GDT,SEM,07-18-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• We created another asset group keeping just the best perfromed audiences: Lawn Care & Gardening Supplies , House Plants , Landscape Design


",,,07-18-2024,Saif,,,,,,,,
GDT,Social,07-30-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_LAL_Purchasers_Evergreen_Jun24', we paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy; due to high cpa
• In adset 'PWX_GDT_Competitors_Evergreen_Jun24', we paused the creative 'Image_Jun24 Image 6_Control' due to high cpa

",,,07-30-2024,Saif,,,,,,,,
GDT,SEM,08-07-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• Under Ad SCheduling> we increased bids for days: 
• Using Auction Insights, we found Birds&Blooms.com website to have higher Impression share . Therefore we created a custom segment for this brand realted terms like > birds and blooms magazine, birds & blooms magazine, birds & blooms subscription , gardening subscription box etc.
 ",,,08-07-2024,Saif,,,,,,,,
GDT,Social,08-09-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_LAL_Purchasers_Evergreen_Jun24', we paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 4
 due to high cpa
",,,08-09-2024,Saif,,,,,,,,
GDT,SEM,08-13-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• We paused Asset group 1 and Asset group2, we createda new asset group 3 with the best performed audience",,,08-13-2024,Saif,,,,,,,,
GDT,Social,08-19-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_LAL_Purchasers_Evergreen_Jun24', we paused the creative 'Image_Sept23 Image 2_Control' due to high cpa and we launched the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 2'

",,,08-19-2024,Saif,,,,Social(May 24),,SEM (May 24),,Bing(May 24)
GDT,SEM,08-22-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"• We have paused the Campaign due to the high amount spent with no conv from the last 7 days.
",,,08-22-2024,Saif,,,,"Summary

Optimizations Insights:


""• In adset 'PWX_GDT_Retargeting_NL/IP Lists', we paused the creatives 'Image_Mar24 Image 4_Slashed Price_Control', 'Image_Dec23 Image 6_Control' due to high amount spent and zero conversion.

""
""• In adset 'PWX_GDT_Retargeting_NL/IP Lists', we paused the creatives 'Image_Mar24 Image 7_Control' due to high cpa, 
• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creative 'Image_Mar24 Image 1_Slashed Price_Control' due to high amount spent and zero conversions


""
""• In adset 'PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen – Copy', we paused the creative 'Image_Mar24 Image 8_Control due to high amount spent and zero conversions.
""
""• In adset 'PWX_GDT_LAL_Subscriber_Evergreen', we paused the creative 
'Image_Sept23 Image 2_Control' due to high cpa.

• In adset 'PWX_GDT_LAL_Purchasers_Evergreen', we paused the creative 'Image_Mar24 Image 5_Slashed Price_Control' due to high amount spent and zero conversions

• In adset 'PWX_GDT_Retargeting_NL/IP Lists, we paused the creative 'Image_Mar24 Image 4_Slashed Price_Control - Copy' due to high cpa. We activated the creative 'Image_Mar24 Image 8_Control;


""• In the adset 'PWX_GDT_Retargeting_NL/IP Lists', we activated the creative 'Image_Mar24 Image 1_Slashed Price_Control' and paused the creative 'Image_Mar24 Image 8_Control
 due to high cpa

""












Agenda for the following month:
• We will persist in making optimizations based on performance trends to continually improve the campaign's effectiveness and efficiency.
• It is worth exploring the possibility of launching ad sets that have not been previously tested. This allows us to uncover new opportunities and potentially tap into untapped audiences.
• We will relaunch ads and ad sets that have shown strong performance in the past. By leveraging successful past campaigns, we can potentially replicate their success and achieve positive results.
• We will conduct research to identify new interest-based audiences. This will help us expand our targeting options and reach a broader audience who may be interested in our offerings.",,"Summary

Overall Insights:

Agenda for the following month:

GDT PMAX:

• We have replaced low perfroming headlines with new ones like Online Oasis by Garden Gate, Gardening Gold , Grow Greener Garden Gate Tips , Sprout Your Garden Skills",,"Summary




Agenda for the following month:

"
GDT,Bing,08-23-2024,PWX_GDT_Circ_PMax_Mar 2024,Changes made,"We have increased the bid for the keyword: garden gate magazine by 2.50$ which has performed well in the last 7 days, to get more clicks and conv
and increased the for the keyword: garden gatee by $1.80.
And paused the keyword: gardening magazines due to the high amount spent with no conv in the last 30 days.
We have increased the bid for the age: Unknown by 10%, and 50-64 by 5%, it has performed well and given conv within the Tcpa.
We have decreased the bid for the 65+ by -5% due to high CPA.
We have increased the bid for the Female by 10%.
We have increased the bid for the USA location by 5%",,,08-23-2024,Jayanth,,,,,,,,
GDT,Social,08-23-2024,PWX_GDT_Control_CBO_Circ,Changes made,"• In adset 'PWX_GDT_Competitors_Evergreen_Jun24', we paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy' due to high cpa and we launched the creative 'PWX_GDT_Control_Evergreen_Video_V3 to test.'",,,08-23-2024,Jayanth,,,,,,,,
GDT,Social,08-26-2024,PWX_GDT_Control_CBO_Circ,Changes made,"In ad set ""PWX_GDT_Competitors_Evergreen_Jun24"" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V3' due to high CPA, and launched the 'Image_Jun24 Image 6_Control' to test.
In ad set ""PWX_GDT_LAL_Purchasers_Evergreen_Jun24"" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 2' due to high CPA, and launched the creative 'PWX_GDT_Control_Evergreen_Video_V3' to test.
In ad set ""PWX_GDT_Retargeting_Order Page Abandoners_Evergreen"" we have launched the creative 'PWX_GDT_Control_Evergreen_Video_V3' to test.
",,,08-26-2024,Jayanth,,,,,,,,
GDT,Social,08-27-2024,PWX_GDT_Control_CBO_Circ,Changes made,"In ad set ""PWX_GDT_Competitors_Evergreen_Jun24"" we have paused the creative 'Image_Jun24 Image 6_Control' and 'Image_Jun24 Image 3_Control - Copy' due to the amount spent and relaunched the creative which performed well in this month'PWX_GDT_Control_Evergreen_Video_V2', and 'Image_GDT Mar Refresh V3_Control' to test.


",,,08-27-2024,Jayanth,,,,,,,,
GDT,Social,08-30-2024,PWX_GDT_Control_CBO_Circ,Changes made,"In ad set ""PWX_GDT_Competitors_Evergreen_Jun24"" we have paused the creative 'Image_GDT Mar Refresh V3_Control' due to the high CPA from the last 3 days. Launched the creative 'Image_GDT Mar Refresh V3_Control – Copy' to test.
In ad set ""PWX_GDT_LAL_Purchasers_Evergreen_Jun24"" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V3' due to high cpa in the last 7 days.
We have relaunched the ad set ""PWX_GDT_LAL_Subscriber_Evergreen_Jun24"" with the top-performing creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 4' and new creative 'PWX_GDT_Control_Evergreen_Video_V3' to test.",,,08-30-2024,Jayanth,,,,,,,,
